instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,music_genre
72376,25,0.951,0.0677,219613,0.139,0.867,0.113,-23.689,0.0428,72.665,0.0535,Classical
85478,39,0.995,0.433,190493,0.0127,0.903,0.0947,-26.732,0.0538,117.132,0.0562,Classical
73279,33,0.995,0.34,102413,0.0788,0.89,0.157,-28.529,0.0688,76.211,0.355,Classical
69172,47,0.892,0.202,115467,0.00999,0.71,0.101,-32.476,0.0413,62.501,0.0378,Classical
42795,32,0.827,0.159,558547,0.139,0.0826,0.31,-15.816,0.0429,173.292,0.0602,Classical
60992,34,0.952,0.196,290427,0.126,0.0000161,0.141,-23.725,0.0393,100.07,0.137,Classical
55899,35,0.957,0.201,198693,0.115,0.151,0.108,-15.789,0.0406,147.055,0.0393,Classical
37539,22,0.993,0.434,480507,0.124,0.876,0.109,-20.536,0.0659,98.962,0.415,Classical
82336,32,0.978,0.454,571722,0.103,0.191,0.051,-21.23,0.054,130.938,0.51,Classical
47103,28,0.948,0.298,452493,0.471,0.498,0.0785,-14.195,0.0449,79.778,0.262,Classical
81952,32,0.993,0.508,100773,0.0539,0.714,0.128,-26.079,0.0462,92.911,0.113,Classical
32860,31,0.988,0.141,639573,0.0345,0.227,0.0617,-27.801,0.0477,81.223,0.069,Classical
26896,22,0.985,0.167,59493,0.00264,0.771,0.465,-28.894,0.048,126.388,0.116,Classical
30396,37,0.925,0.306,343897,0.371,0.928,0.137,-11.655,0.042,174.898,0.0363,Classical
57021,23,0.986,0.326,709147,0.144,0.868,0.115,-23.79,0.0376,130.51,0.184,Classical
24488,32,0.788,0.137,278467,0.17,0.881,0.0988,-28.62,0.0508,55.05,0.0616,Classical
78785,35,0.981,0.368,170000,0.0943,0.00213,0.113,-19.879,0.0548,118.679,0.199,Classical
58858,60,0.996,0.5,327080,0.0104,0.949,0.0573,-26.764,0.0622,114.76,0.133,Classical
66238,42,0.336,0.467,182973,0.554,0.0000116,0.0629,-10.12,0.033,140.345,0.552,Classical
42135,38,0.951,0.312,520360,0.0336,0.642,0.119,-24.434,0.0335,98.327,0.134,Classical
29377,30,0.972,0.325,434160,0.186,0.901,0.166,-19.382,0.0438,133.548,0.101,Classical
87163,29,0.955,0.27,1231333,0.113,0.92,0.128,-19.984,0.0379,128.254,0.0504,Classical
72106,48,0.964,0.152,431293,0.0667,0.471,0.0886,-23.263,0.039,96.057,0.0686,Classical
26871,29,0.856,0.358,76173,0.184,0.0433,0.117,-16.373,0.0558,102.994,0.212,Classical
22416,39,0.000221,0.48,-1,0.987,0.00275,0.0716,-4.275,0.0613,139.858,0.293,Classical
51310,41,0.976,0.255,403933,0.0342,0.927,0.0954,-28.614,0.0369,125.934,0.103,Classical
91283,31,0.989,0.364,266480,0.187,0.884,0.119,-20.652,0.0359,109.887,0.143,Classical
41545,32,0.000065,0.464,381227,0.99,0.0000113,0.773,-3.706,0.102,100.011,0.309,Classical
64624,37,0.919,0.37,117600,0.257,0.000957,0.274,-15.982,0.0418,71.521,0.216,Classical
27364,48,0.988,0.265,451973,0.00281,0.934,0.096,-29.091,0.0472,83.843,0.0824,Classical
88966,34,0.0000955,0.351,365453,0.985,0.217,0.0983,-2.652,0.135,155.994,0.13,Classical
79770,42,0.108,0.607,-1,0.478,0.000243,0.104,-5.774,0.0441,135.731,0.358,Classical
45455,36,0.965,0.124,395373,0.0176,0.892,0.0941,-30.964,0.0371,67.128,0.0383,Classical
22822,0,0.964,0.477,-1,0.203,0.000445,0.463,-23.095,0.186,123.683,0.304,Classical
31727,40,0.992,0.126,335973,0.0575,0.907,0.133,-30.823,0.0595,61.871,0.223,Classical
20694,31,0.901,0.299,-1,0.182,0.939,0.429,-17.152,0.039,136.472,0.127,Classical
37558,35,0.962,0.375,143581,0.208,0.00000472,0.0856,-12.955,0.0341,67.714,0.379,Classical
53130,35,0.985,0.339,358493,0.0562,0.85,0.0896,-26.827,0.0513,109.861,0.133,Classical
54453,31,0.989,0.422,752307,0.217,0.865,0.0982,-19.031,0.042,108.521,0.38,Classical
35147,39,0.941,0.0822,239000,0.0349,0.841,0.095,-23.618,0.0487,83.894,0.0288,Classical
38249,38,0.00155,0.348,316133,0.691,0.00534,0.343,-6.611,0.0315,185.077,0.193,Classical
22491,20,0.994,0.414,113133,0.108,0.879,0.0753,-27.302,0.0546,127.295,0.216,Classical
39088,0,0.957,0.365,517800,0.171,0.649,0.437,-16.714,0.0389,72.723,0.17,Classical
59735,39,0.0499,0.477,302547,0.535,0.00251,0.168,-4.086,0.0299,116.726,0.143,Classical
62784,23,0.993,0.319,290000,0.0113,0.891,0.0852,-31.574,0.0373,91.557,0.148,Classical
68183,24,0.992,0.38,-1,0.0017,0.92,0.123,-40.951,0.0897,67.734,0.276,Classical
22448,26,0.995,0.451,-1,0.00697,0.937,0.114,-34.002,0.0544,115.846,0.174,Classical
41537,45,0.994,0.272,185787,0.159,0.87,0.109,-25.251,0.0376,96.866,0.455,Classical
66375,0,0.936,0.334,-1,0.238,0.898,0.213,-20.857,0.0271,88.109,0.39,Classical
61875,40,0.988,0.476,63147,0.218,0.857,0.174,-24.016,0.0475,94.72,0.936,Classical
52272,33,0.949,0.408,192347,0.331,0.334,0.675,-14.665,0.0634,85.524,0.69,Classical
25499,26,0.933,0.548,330307,0.309,0.563,0.288,-18.132,0.0502,100.28,0.889,Classical
79350,41,0.946,0.4,104280,0.114,0.0000015,0.109,-13.997,0.0671,188.503,0.408,Classical
60573,34,0.937,0.171,257933,0.00784,0.863,0.106,-33.854,0.0418,95.449,0.0356,Classical
37891,22,0.966,0.151,233133,0.122,0.94,0.0937,-22.937,0.0432,169.996,0.299,Classical
81739,32,0.942,0.12,1157675,0.0709,0.879,0.0552,-19.657,0.0414,80.796,0.0362,Classical
41262,29,0.0000174,0.422,306103,0.793,0.789,0.396,-6.742,0.0316,174.163,0.251,Classical
53942,29,0.974,0.308,273733,0.131,0.0000722,0.634,-16.762,0.0491,113.405,0.036,Classical
26444,0,0.991,0.148,377507,0.00261,0.918,0.111,-36.152,0.0367,68.931,0.0762,Classical
47457,42,0.958,0.459,819347,0.148,0.747,0.0365,-24.798,0.0559999999999999,119.797,0.253,Classical
32804,33,0.886,0.169,500613,0.311,0.885,0.057,-15.36,0.0411,60.304,0.164,Classical
56349,0,0.945,0.455,436707,0.0645,0.2,0.0786,-23.01,0.0421,73.094,0.359,Classical
33270,2,0.991,0.219,450933,0.0579,0.0597,0.0856,-21.668,0.0492,89.389,0.0375,Classical
63158,50,0.874,0.364,150667,0.571,0.867,0.121,-15.596,0.0453,84.899,0.38,Classical
79006,46,0.819,0.178,-1,0.078,0.944,0.111,-27.509,0.04,79.558,0.0397,Classical
89836,35,0.98,0.183,338779,0.115,0.000101,0.0928,-17.341,0.0463,168.902,0.0676,Classical
89918,27,0.982,0.299,585747,0.0822,0.895,0.158,-22.218,0.0336,75.396,0.0884,Classical
48527,42,0.00473,0.427,227879,0.834,0.0000181,0.349,-3.36,0.0373,143.97,0.526,Classical
68000,28,0.995,0.333,242533,0.0819,0.9,0.0751,-21.431,0.0615,84.444,0.037,Classical
91287,32,0.879,0.42,463893,0.408,0.83,0.0829,-12.737,0.0492,94.933,0.199,Classical
47471,33,0.689,0.149,273240,0.13,0.408,0.197,-18.254,0.035,84.976,0.117,Classical
42446,0,0.955,0.189,277080,0.0788,0.00153,0.722,-29.07,0.061,78.009,0.0531,Classical
86182,30,0.919,0.163,226187,0.224,0.762,0.142,-14.853,0.048,177.115,0.0573,Classical
24350,29,0.992,0.397,232240,0.0459,0.847,0.106,-25.435,0.0378,135.283,0.0735,Classical
71769,34,0.902,0.208,124600,0.0275,0.0909,0.446,-26.814,0.0452,115.458,0.144,Classical
81641,35,0.623,0.505,-1,0.468,0.0000218,0.229,-12.349,0.165,77.411,0.637,Classical
69904,35,0.934,0.339,-1,0.0751,0.827,0.0999,-17.971,0.0395,138.194,0.158,Classical
45236,35,0.8,0.239,389973,0.258,0.892,0.0624,-12.888,0.0299,94.793,0.117,Classical
44671,0,0.839,0.547,66707,0.147,0,0.335,-28.106,0.109,99.903,0.307,Classical
23976,29,0.951,0.219,176599,0.138,0.905,0.0994,-17.772,0.0387,109.626,0.0511,Classical
48887,26,0.906,0.26,1147600,0.0411,0.835,0.105,-23.447,0.0368,137.661,0.0809,Classical
49526,30,0.126,0.343,-1,0.815,0.652,0.0882,-5.971,0.077,172.228,0.443,Classical
48368,42,0.941,0.106,846000,0.0356,0.852,0.121,-17.409,0.039,72.373,0.0711,Classical
20522,0,0.93,0.419,223053,0.104,0.73,0.101,-22.483,0.0476,127.173,0.507,Classical
58273,31,0.0032,0.47,189227,0.811,0.0758,0.107,-5.457,0.0444,163.988,0.587,Classical
85416,12,0.992,0.476,472080,0.148,0.789,0.183,-18.642,0.0394,127.323,0.492,Classical
90194,26,0.975,0.246,174933,0.0366,0.934,0.108,-25.138,0.0516,106.845,0.147,Classical
29429,29,0.901,0.19,-1,0.152,0.857,0.12,-18.73,0.0348,153.294,0.0369,Classical
62387,48,0.00285,0.46,192600,0.951,0.833,0.0523,-6.869,0.108,108.005,0.336,Classical
49844,27,0.986,0.333,492322,0.117,0.929,0.102,-21.287,0.0384,90.078,0.315,Classical
82712,45,0.93,0.178,306533,0.152,0.953,0.099,-18.873,0.0409999999999999,119.882,0.0796,Classical
48459,37,0.948,0.277,351467,0.0182,0.271,0.125,-24.333,0.0463,120.822,0.037,Classical
67609,27,0.899,0.167,275760,0.00602,0.896,0.12,-32.302,0.0432,128.603,0.0794,Classical
54895,31,0.983,0.435,-1,0.14,0.846,0.139,-19.33,0.0462,113.974,0.318,Classical
29359,22,0.967,0.316,419387,0.0882,0.772,0.0369,-19.397,0.038,90.981,0.328,Classical
26017,33,0.836,0.423,454840,0.266,0.191,0.181,-16.729,0.0409,107.522,0.267,Classical
29410,44,0.932,0.152,-1,0.171,0.868,0.107,-16.298,0.0412,77.736,0.0335,Classical
30051,30,0.957,0.213,265707,0.173,0.00485,0.3,-14.29,0.032,81.34,0.124,Classical
42150,0,0.938,0.336,115680,0.128,0.323,0.186,-24.775,0.0556,154.553,0.231,Classical
89553,28,0.993,0.27,180653,0.0291,0.862,0.177,-27.887,0.0416,78.817,0.0387,Classical
63812,32,0.991,0.306,113053,0.147,0.905,0.159,-23.548,0.0427,76.357,0.0351,Classical
60656,12,0.936,0.165,-1,0.0458,0.608,0.141,-19.492,0.0435,141.915,0.0594,Classical
68135,0,0.959,0.302,146640,0.0277,0,0.218,-29.661,0.0612,135.561,0.0374,Classical
77122,23,0.994,0.196,139867,0.0447,0.945,0.0988,-20.643,0.0395,66.797,0.0348,Classical
24138,42,0.765,0.399,202413,0.345,0.00655,0.337,-12.114,0.0371,127.679,0.373,Classical
33449,10,0.958,0.325,144040,0.117,0.878,0.127,-21.209,0.0392,156.485,0.444,Classical
64957,25,0.939,0.116,276787,0.198,0.769,0.157,-17.4,0.0374,81.032,0.0346,Classical
62915,42,0.993,0.245,328320,0.0466,0.882,0.0981,-29.679,0.0465,151.059,0.178,Classical
67017,30,0.979,0.118,429227,0.00417,0.875,0.0505,-35.567,0.043,95.401,0.0381,Classical
47231,41,0.995,0.382,410133,0.0098,0.891,0.0966,-32.488,0.0534,94.861,0.0909,Classical
69458,31,0.992,0.388,321587,0.0175,0.000453,0.0635,-28.001,0.0373,109.849,0.186,Classical
50774,37,0.989,0.45,274400,0.0827,0.951,0.101,-18.629,0.0822,81.535,0.424,Classical
73193,28,0.81,0.682,432867,0.274,0.385,0.103,-12.729,0.0358,92.044,0.369,Classical
37065,36,0.974,0.177,-1,0.125,0.88,0.302,-21.761,0.0436,136.251,0.0567,Classical
67125,39,0.977,0.301,152133,0.161,0.831,0.0977,-20.006,0.0319,139.923,0.169,Classical
42592,2,0.994,0.194,96347,0.0442,0.862,0.0978,-28.962,0.0396,168.715,0.123,Classical
79534,31,0.868,0.324,144200,0.0284,0.683,0.157,-24.265,0.0401,102.575,0.184,Classical
62955,39,0.995,0.526,362480,0.0205,0.937,0.0949,-33.35,0.0644,138.769,0.152,Classical
45470,27,0.922,0.341,526453,0.139,0.918,0.0476,-20.172,0.04,74.61,0.197,Classical
62796,35,0.921,0.336,346627,0.0988,0.00000269,0.112,-11.255,0.0377,109.102,0.211,Classical
41622,29,0.878,0.535,224333,0.252,0.934,0.122,-17.801,0.0482,112.149,0.245,Classical
35334,5,0.965,0.258,169867,0.03,0.292,0.14,-29.715,0.0347,74.324,0.0772,Classical
59721,2,0.994,0.24,48000,0.251,0.958,0.102,-11.31,0.0478,85.275,0.48,Classical
45187,32,0.967,0.292,349480,0.21,0.00944,0.129,-15.363,0.0525,79.114,0.247,Classical
51598,40,0.391,0.557,249658,0.638,0.186,0.193,-6.054,0.0279,114.971,0.22,Classical
21122,30,0.083,0.429,424560,0.82,0.0243,0.376,-5.69,0.0888,78.434,0.448,Classical
32847,8,0.97,0.172,165680,0.0321,0.729,0.105,-26.595,0.0507,46.866,0.0898,Classical
68033,44,0.962,0.277,448503,0.00769,0.195,0.0969,-30.851,0.0429,127.164,0.103,Classical
55216,32,0.993,0.4,415200,0.00825,0.91,0.116,-28.769,0.0551,68.887,0.0419,Classical
77108,0,0.909,0.158,-1,0.044,0.0397,0.118,-29.32,0.0409999999999999,72.312,0.0379,Classical
83369,38,0.887,0.205,262000,0.157,0.819,0.208,-14.689,0.0364,102.629,0.133,Classical
87251,40,0.921,0.315,363227,0.326,0.906,0.592,-15.975,0.0467,147.88,0.271,Classical
87918,54,0.944,0.148,478573,0.0722,0.148,0.115,-25.217,0.0427,87.882,0.0467,Classical
87890,45,0.987,0.16,65320,0.0348,0.909,0.0714,-38.578,0.0462,76.408,0.114,Classical
73690,30,0.774,0.272,581467,0.23,0.0000132,0.22,-23.151,0.0328,98.428,0.571,Classical
45028,35,0.973,0.304,164533,0.0234,0.966,0.106,-20.614,0.0486,76.412,0.036,Classical
91098,46,0.987,0.37,263493,0.0896,0.94,0.117,-19.157,0.0409999999999999,158.402,0.373,Classical
22033,32,0.994,0.388,146600,0.193,0.912,0.141,-21.261,0.038,111.322,0.353,Classical
61288,34,0.869,0.373,516638,0.304,0.904,0.11,-12.306,0.0327,95.416,0.189,Classical
39985,0,0.831,0.436,102667,0.137,0,0.885,-20.944,0.0901,161.158,0.408,Classical
33805,35,0.987,0.297,128280,0.0423,0.916,0.119,-23.909,0.0579999999999999,76.981,0.537,Classical
87258,50,0.951,0.318,290133,0.102,0.938,0.0732,-21.32,0.0379,144.759,0.0765,Classical
75602,21,0.947,0.364,610387,0.0816,0.247,0.114,-23.028,0.0422,126.335,0.309,Classical
55547,33,0.994,0.298,109333,0.0617,0.902,0.139,-25.451,0.0344,91.374,0.0651,Classical
52730,23,0.955,0.0798,184693,0.0349,0.83,0.0973,-29.814,0.0452,173.507,0.0296,Classical
72483,56,0.914,0.288,727787,0.155,0.178,0.1,-19.499,0.0425,99.495,0.163,Classical
55636,57,0.972,0.193,208040,0.0329,0.929,0.0978,-28.228,0.046,82.165,0.0366,Classical
86267,35,0.907,0.344,362293,0.0275,0.00013,0.0972,-25.387,0.0532,98.496,0.234,Classical
50429,33,0.0956,0.425,165533,0.523,0,0.0454,-11.467,0.0366,128.614,0.742,Classical
63744,0,0.972,0.264,84107,0.211,0.36,0.161,-18.813,0.0421,103.858,0.0425,Classical
52820,33,0.986,0.1,376987,0.0346,0.00141,0.0483,-27.761,0.0495,84.115,0.0404,Classical
25107,46,0.788,0.159,155933,0.162,0.0000514,0.135,-12.618,0.0358,89.841,0.195,Classical
66368,47,0.991,0.15,272027,0.0969,0.31,0.127,-20.803,0.0425,81.014,0.0361,Classical
60370,20,0.827,0.508,234000,0.272,0.713,0.131,-19.114,0.0364,125.557,0.821,Classical
27546,38,0.974,0.0607,382320,0.021,0.275,0.151,-29.408,0.04,60.089,0.0331,Classical
27792,34,0.888,0.508,749467,0.208,0.735,0.0969,-28.232,0.0841,99.646,0.244,Classical
29440,35,0.989,0.144,192400,0.0615,0.915,0.0927,-20.882,0.0404,76.286,0.0374,Classical
38767,55,0.995,0.41,245076,0.0514,0.92,0.07,-24.708,0.0448,65.828,0.122,Classical
48786,24,0.996,0.427,306067,0.0067,0.931,0.0748,-34.741,0.0587,83.576,0.0397,Classical
32391,30,0.995,0.395,167000,0.0274,0.897,0.165,-25.487,0.038,120.199,0.21,Classical
50760,32,0.972,0.0859,493800,0.0653,0.889,0.0876,-24.541,0.0572,61.538,0.068,Classical
53572,0,0.787,0.131,1008200,0.0796,0.747,0.107,-19.501,0.0409,81.011,0.0362,Classical
42666,0,0.894,0.403,362373,0.154,0,0.254,-22.423,0.148,101.417,0.223,Classical
72608,34,0.604,0.291,382227,0.335,0.839,0.0856,-15.067,0.0489,114.589,0.187,Classical
58529,34,0.926,0.274,378493,0.0491,0.819,0.189,-27.064,0.0411,151.102,0.0728,Classical
27657,29,0.949,0.0957,529387,0.131,0.0839,0.131,-20.571,0.0438,84.305,0.0358,Classical
60619,42,0.995,0.387,518227,0.268,0.828,0.0942,-13.996,0.0348,113.357,0.337,Classical
85843,40,0.94,0.0715,529480,0.0669,0.716,0.236,-24.361,0.0557,76.294,0.0292,Classical
74485,32,0.786,0.309,131587,0.178,0.000731,0.106,-16.756,0.032,96.085,0.114,Classical
69492,35,0.993,0.134,150507,0.169,0.0019399999999999,0.0652,-15.944,0.0371,78.19,0.0667,Classical
82242,24,0.864,0.381,-1,0.16,0.752,0.11,-15.383,0.0349,117.93,0.173,Classical
68538,46,0.898,0.584,-1,0.294,0.883,0.0544,-16.759,0.0514,130.018,0.193,Classical
86025,26,0.991,0.318,308000,0.129,0.878,0.0907,-19.925,0.0424,110.405,0.035,Classical
31045,30,0.996,0.487,109600,0.00933,0.839,0.123,-26.782,0.0354,77.982,0.487,Classical
31709,21,0.808,0.467,258600,0.244,0.852,0.0225,-17.898,0.275,161.593,0.0725,Classical
53822,38,0.000305,0.284,212944,0.933,0.861,0.214,-6.782,0.0988,194.917,0.126,Classical
56920,2,0.969,0.13,140040,0.143,0.37,0.17,-18.814,0.0447,82.515,0.0558,Classical
40737,31,0.986,0.354,143789,0.153,0.898,0.0861,-22.185,0.0304,86.787,0.297,Classical
78909,0,0.84,0.657,143960,0.0528,0.887,0.0848,-19.31,0.0522,121.429,0.681,Classical
61363,48,0.752,0.0831,336062,0.194,0.837,0.15,-18.447,0.0441,171.41,0.0415,Classical
26100,44,0.989,0.662,168587,0.177,0.9,0.186,-20.476,0.0601,118.06,0.631,Classical
80750,42,0.987,0.365,40067,0.304,0.919,0.162,-22.905,0.0374,107.77,0.977,Classical
89567,37,0.965,0.154,272760,0.035,0.383,0.132,-24.288,0.0449,172.836,0.0648,Classical
47803,22,0.979,0.291,523693,0.0922,0.385,0.155,-21.229,0.0515,76.382,0.0937,Classical
56635,0,0.986,0.212,1108495,0.0343,0.759,0.0873,-21.815,0.0459,139.739,0.0346,Classical
65916,37,0.935,0.399,543200,0.121,0.628,0.108,-16.978,0.0406,91.07,0.209,Classical
45334,53,0.00134,0.508,268907,0.852,0,0.363,-7.842,0.0718,129.174,0.184,Classical
68916,0,0.959,0.299,-1,0.0533,0.825,0.0646,-31.583,0.0512,102.448,0.154,Classical
33131,32,0.806,0.423,123840,0.156,0.000587,0.623,-17.959,0.039,135.911,0.563,Classical
57672,35,0.758,0.462,245587,0.624,0.919,0.269,-8.213,0.0631,88.205,0.32,Classical
69834,28,0.989,0.308,720627,0.123,0.887,0.0754,-23.975,0.0366,106.649,0.245,Classical
45280,30,0.723,0.282,405000,0.253,0.918,0.112,-18.905,0.0333,80.958,0.0706,Classical
48896,32,0.995,0.346,380067,0.0132,0.874,0.0706,-28.51,0.0412,66.52,0.0817,Classical
58172,35,0.967,0.124,303371,0.0632,0.932,0.108,-25.258,0.0521,82.475,0.0361,Classical
43964,49,0.00103,0.503,287746,0.814,0.000151,0.0978,-5.659,0.0315,104.99,0.356,Classical
39297,46,0.99,0.141,237960,0.0688,0.931,0.161,-18.838,0.0446,60.688,0.0349,Classical
54725,33,0.485,0.174,146836,0.292,0.938,0.112,-11.576,0.0349,107.172,0.047,Classical
40110,44,0.993,0.379,102627,0.185,0.893,0.105,-21.031,0.0496,144.908,0.58,Classical
68226,32,0.916,0.354,522627,0.0877,0.603,0.0924,-18.88,0.0453,136.204,0.17,Classical
33734,34,0.977,0.153,242000,0.0327,0.827,0.104,-24.234,0.0415,105.257,0.0379,Classical
35632,13,0.951,0.512,202067,0.249,0.783,0.103,-18.215,0.0388,136.116,0.769,Classical
87147,20,0.993,0.16,283333,0.0183,0.184,0.174,-24.399,0.0525,71.799,0.153,Classical
77396,40,0.971,0.102,251000,0.0076,0.945,0.0967,-40.942,0.0463,89.748,0.0362,Classical
71996,49,0.985,0.302,254560,0.0237,0.0000107,0.0955,-26.404,0.0416,125.733,0.049,Classical
37369,34,0.99,0.176,-1,0.0405,0.832,0.0965,-23.018,0.0413,135.348,0.0964,Classical
76495,35,0.775,0.436,134213,0.334,0.607,0.0736,-13.382,0.0331,112.874,0.4,Classical
57540,0,0.942,0.204,421550,0.157,0.739,0.198,-16.56,0.037,94.521,0.12,Classical
35781,31,0.98,0.422,199400,0.18,0.358,0.685,-19.507,0.0695,138.764,0.234,Classical
86467,34,0.994,0.401,318440,0.0323,0.922,0.0989,-25.753,0.0474,62.836,0.117,Classical
72556,35,0.76,0.149,312973,0.331,0.891,0.116,-14.613,0.0359,91.416,0.0394,Classical
85286,21,0.982,0.517,148667,0.012,0.865,0.126,-30.035,0.0561,67.151,0.435,Classical
31076,52,0.992,0.351,327480,0.0269,0.878,0.116,-28.267,0.0378,68.506,0.0899,Classical
31489,29,0.982,0.089,221037,0.00772,0.953,0.101,-34.393,0.0451,60.922,0.0362,Classical
67541,42,0.991,0.138,181400,0.0318,0.735,0.348,-25.741,0.0363,145.926,0.0491,Classical
88506,30,0.987,0.416,154560,0.0508,0.912,0.12,-25.644,0.0478,105.31,0.659,Classical
27140,42,0.979,0.37,363960,0.0912,0.925,0.0682,-20.209,0.0423,123.185,0.238,Classical
77261,31,0.754,0.297,278400,0.431,0.000112,0.0748,-7.735,0.0327,138.248,0.0892,Classical
23733,31,0.994,0.147,257000,0.00978,0.915,0.109,-29.588,0.0404,84.478,0.0474,Classical
58570,38,0.994,0.298,289147,0.021,0.924,0.0697,-29.576,0.0513,136.164,0.119,Classical
39581,0,0.872,0.501,153947,0.285,0.946,0.111,-15.636,0.12,79.527,0.514,Classical
78894,44,0.983,0.488,214667,0.0799,0.177,0.118,-28.028,0.0499,105.237,0.275,Classical
81244,0,0.995,0.456,220733,0.0108,0.961,0.101,-28.383,0.0755,69.457,0.315,Classical
46474,45,0.753,0.103,233040,0.422,0.953,0.131,-14.916,0.0505,174.453,0.0766,Classical
42318,45,0.979,0.207,285333,0.0664,0.0125,0.138,-23.851,0.0624,79.38,0.0388,Classical
86566,0,0.925,0.369,222667,0.0261,0.00952,0.111,-27.334,0.0522,111.783,0.251,Classical
54971,48,0.779,0.397,-1,0.479,0.889,0.0887,-15.03,0.0481,140.011,0.0367,Classical
51346,1,0.958,0.0775,257200,0.0609,0.903,0.0952,-24.195,0.0396,80.356,0.038,Classical
38741,28,0.916,0.22,247173,0.293,0.856,0.0736,-11.519,0.0349,96.366,0.165,Classical
20166,11,0.982,0.101,374897,0.125,0.00256,0.0892,-24.441,0.0523,75.914,0.0381,Classical
43586,40,0.973,0.21,207880,0.0279999999999999,0.903,0.113,-27.12,0.075,75.048,0.391,Classical
73986,31,0.804,0.0645,-1,0.0135,0.847,0.105,-26.747,0.0405,73.597,0.0339,Classical
36649,35,0.963,0.194,303507,0.0258,0.508,0.0672,-24.352,0.037,51.273,0.0368,Classical
34666,24,0.953,0.375,-1,0.125,0,0.118,-22.603,0.12,80.676,0.197,Classical
22151,33,0.93,0.168,214013,0.0305,0.89,0.0832,-25.644,0.0421,114.252,0.0295,Classical
63671,31,0.992,0.263,243347,0.11,0.926,0.123,-27.051,0.0374,85.855,0.342,Classical
91711,33,0.926,0.213,275760,0.039,0.0899,0.105,-23.124,0.043,66.795,0.0395,Classical
24642,22,0.988,0.389,105507,0.196,0.91,0.209,-23.298,0.0492,76.932,0.442,Classical
73196,0,0.993,0.207,152013,0.0159,0.833,0.069,-35.938,0.0456,87.102,0.236,Classical
28864,40,0.995,0.227,121133,0.0561,0.907,0.0745,-30.011,0.0416,182.46,0.218,Classical
28672,33,0.986,0.163,501467,0.0199,0.105,0.0815,-36.09,0.0421,131.849,0.031,Classical
21489,32,0.995,0.353,475000,0.00382,0.892,0.0753,-31.08,0.0705,173.912,0.157,Classical
64297,25,0.649,0.201,950718,0.0425,0.349,0.0884,-25.611,0.043,139.396,0.0543,Classical
90949,38,0.984,0.168,-1,0.175,0.879,0.0838,-19.934,0.0403,77.872,0.0553,Classical
48932,39,0.982,0.234,248613,0.0319,0.928,0.126,-31.601,0.0416,58.481,0.0572,Classical
52657,36,0.963,0.214,401080,0.025,0.934,0.0945,-25.025,0.0405,106.042,0.0392,Classical
57114,39,0.932,0.205,331907,0.13,0.000322,0.111,-14.286,0.0382,137.145,0.0448,Classical
66234,48,0.967,0.328,211907,0.203,0.895,0.11,-21.742,0.0357,91.76,0.104,Classical
73439,23,0.775,0.0919,295760,0.0791,0.909,0.107,-23.827,0.0351,82.32,0.0368,Classical
35569,27,0.992,0.327,214347,0.0386,0.9,0.0907,-26.009,0.0444,115.038,0.212,Classical
54538,37,0.192,0.265,205320,0.641,0.952,0.11,-6.854,0.033,186.004,0.167,Classical
85249,42,0.975,0.162,114827,0.0395,0.979,0.105,-29.746,0.0427,109.043,0.0378,Classical
41296,0,0.958,0.348,261667,0.0595,0.0000265,0.0843,-26.631,0.0555,132.982,0.13,Classical
70936,27,0.991,0.281,90674,0.0744,0.877,0.104,-24.096,0.0415,105.335,0.0449,Classical
87833,29,0.992,0.646,124944,0.158,0.955,0.117,-19.137,0.0632,122.856,0.561,Classical
68842,27,0.957,0.313,-1,0.169,0.887,0.0956,-24.54,0.0363,107.195,0.348,Classical
57940,40,0.973,0.24,403333,0.142,0.0000207,0.892,-20.358,0.0573,80.252,0.0416,Classical
80683,42,0.954,0.216,421000,0.0513,0.559,0.199,-23.378,0.0404,88.603,0.062,Classical
76895,36,0.988,0.299,-1,0.0258,0.903,0.0805,-29.882,0.0445,72.886,0.0693,Classical
29817,40,0.968,0.265,402040,0.361,0.0601,0.162,-13.065,0.0541,74.681,0.182,Classical
22918,31,0.919,0.232,256258,0.279,0.000113,0.0892,-10.303,0.0319,79.805,0.235,Classical
23962,30,0.00161,0.31,663733,0.944,0.0000529,0.151,-5.122,0.136,176.884,0.17,Classical
74621,35,0.996,0.554,117373,0.00581,0.957,0.0571,-31.374,0.0746,109.884,0.42,Classical
20157,24,0.988,0.203,171947,0.0461,0.857,0.0913,-23.912,0.0401,80.129,0.0385,Classical
50133,36,0.993,0.435,280293,0.0104,0.825,0.125,-27.609,0.045,101.929,0.0613,Classical
87993,45,0.989,0.42,90707,0.282,0.856,0.142,-23.046,0.0424,96.199,0.936,Classical
44827,0,0.99,0.065,346853,0.0482,0.939,0.124,-25.121,0.0445,59.502,0.0392,Classical
46117,37,0.885,0.309,128773,0.106,0.00426,0.215,-24.657,0.0538,70.501,0.316,Classical
72852,51,0.957,0.429,112353,0.258,0.893,0.115,-16.967,0.0549,78.809,0.0972,Classical
44273,39,0.993,0.186,182267,0.117,0.0125,0.0944,-23.432,0.0485,109.436,0.108,Classical
81320,50,0.00145,0.429,303947,0.86,0,0.245,-7.815,0.0665,148.987,0.56,Classical
62188,31,0.99,0.267,321787,0.0302,0.901,0.0802,-27.622,0.0379,68.609,0.0851,Classical
