,ApplicationID,LoanAmount,CreditScore,EmploymentStatus,ApprovalYield
1584,1585,Low,Fair,Unemployed,0.488177675310814
1585,1586,High,Excellent,Unemployed,0.9119595841996332
1586,1587,Low,Excellent,Unemployed,0.1827511659874359
1587,1588,Medium,Fair,Unemployed,0.49623922190081393
1588,1589,Low,Poor,Employed,0.09130880254467022
1589,1590,High,Fair,Employed,0.9414742375060654
1590,1591,High,Poor,Self-Employed,0.06090193309949332
1591,1592,High,Fair,Unemployed,0.3616470948410445
1592,1593,Low,Good,Employed,0.642086507352399
1593,1594,Low,Poor,Unemployed,0.861664884699101
1594,1595,High,Fair,Unemployed,0.31607768384326407
1595,1596,Low,Good,Self-Employed,0.42967336335514794
1596,1597,Medium,Good,Unemployed,0.5721229637222063
1597,1598,High,Poor,Employed,0.18117185085002008
1598,1599,High,Fair,Employed,0.43599518057058584
1599,1600,Low,Fair,Unemployed,0.4264997472418611
1600,1601,Low,Excellent,Self-Employed,0.08778823705815997
1601,1602,Medium,Fair,Employed,0.7148995340913137
1602,1603,Medium,Excellent,Unemployed,0.8118661240103798
1603,1604,High,Excellent,Self-Employed,0.8634798949128131
1604,1605,Low,Poor,Employed,0.9327529390603132
1605,1606,High,Good,Unemployed,0.886171294055993
1606,1607,High,Poor,Self-Employed,0.6630272037231474
1607,1608,Medium,Poor,Unemployed,0.018945403374354575
1608,1609,Low,Fair,Unemployed,0.2872212092051508
1609,1610,High,Excellent,Self-Employed,0.2310808528744962
1610,1611,Low,Fair,Unemployed,0.0009294168699610639
1611,1612,Low,Poor,Employed,0.8591117576469165
1612,1613,Low,Excellent,Unemployed,0.23906638407502967
1613,1614,Low,Excellent,Self-Employed,0.31259802490830013
1614,1615,High,Good,Self-Employed,0.0837249378453484
1615,1616,Low,Fair,Employed,0.7818909129968897
1616,1617,High,Good,Unemployed,0.15188617233663027
1617,1618,High,Poor,Unemployed,0.6717088592440608
1618,1619,Low,Fair,Self-Employed,0.6320192084224364
1619,1620,High,Fair,Self-Employed,0.3121897365691294
1620,1621,Medium,Good,Employed,0.31326647658061035
1621,1622,Low,Good,Employed,0.40532536064695335
1622,1623,High,Fair,Self-Employed,0.9215133919074179
1623,1624,Low,Excellent,Self-Employed,0.7512789243737669
1624,1625,High,Good,Self-Employed,0.143161357811193
1625,1626,High,Fair,Self-Employed,0.02556979908973467
1626,1627,Low,Poor,Self-Employed,0.26741527847210766
1627,1628,High,Excellent,Employed,0.3169426217672814
1628,1629,High,Fair,Unemployed,0.3024663174614697
1629,1630,Low,Good,Self-Employed,0.785083657239757
1630,1631,Low,Fair,Employed,0.9450240645805688
1631,1632,Low,Fair,Unemployed,0.053772311661983374
1632,1633,Medium,Excellent,Self-Employed,0.5105704087285036
1633,1634,High,Fair,Employed,0.06368476750251673
1634,1635,High,Fair,Unemployed,0.13730003271557023
1635,1636,Medium,Excellent,Unemployed,0.682652605044199
1636,1637,High,Fair,Self-Employed,0.8119462346378834
1637,1638,Medium,Good,Self-Employed,0.13168690343620704
1638,1639,Low,Poor,Self-Employed,0.08196573464366219
1639,1640,Medium,Excellent,Self-Employed,0.8730431470152034
1640,1641,Medium,Poor,Self-Employed,0.7174649906119122
1641,1642,High,Excellent,Employed,0.08815215813664445
1642,1643,High,Poor,Self-Employed,0.8364421924698697
1643,1644,Low,Poor,Employed,0.4017931351094245
1644,1645,Low,Poor,Self-Employed,0.6043129822403198
1645,1646,High,Excellent,Unemployed,0.9812415974554621
1646,1647,High,Excellent,Self-Employed,0.10540137739646227
1647,1648,Medium,Good,Unemployed,0.9221919280512842
1648,1649,High,Poor,Self-Employed,0.6120085299594553
1649,1650,Medium,Fair,Employed,0.047196701697378995
1650,1651,Medium,Good,Self-Employed,0.8624965074015853
1651,1652,High,Excellent,Self-Employed,0.24879178873917707
1652,1653,High,Poor,Unemployed,0.13228794765103824
1653,1654,Low,Excellent,Employed,0.9115147258658508
1654,1655,Low,Poor,Employed,0.3691361938092045
1655,1656,Medium,Poor,Unemployed,0.5205438373048584
1656,1657,Medium,Good,Unemployed,0.03326797116935842
1657,1658,Low,Poor,Employed,0.06312990920796646
1658,1659,High,Fair,Employed,0.07336406745960267
1659,1660,Medium,Poor,Employed,0.4151456539927457
1660,1661,Low,Poor,Unemployed,0.8176233783044862
1661,1662,Low,Excellent,Employed,0.6487471138950182
1662,1663,Low,Good,Unemployed,0.27686996949201226
1663,1664,High,Fair,Unemployed,0.6607985296909104
1664,1665,Medium,Fair,Unemployed,0.995734452051323
1665,1666,Low,Poor,Self-Employed,0.054732706924985886
1666,1667,Low,Poor,Employed,0.219634928594569
1667,1668,Low,Good,Employed,0.843879411230929
1668,1669,Medium,Fair,Self-Employed,0.7528486558822063
1669,1670,High,Fair,Unemployed,0.7240291887729212
1670,1671,Low,Good,Unemployed,0.7055627116496911
1671,1672,Low,Fair,Self-Employed,0.3748249243499977
1672,1673,Low,Excellent,Employed,0.11060359887316085
1673,1674,Medium,Fair,Employed,0.053830524908459076
1674,1675,Medium,Excellent,Unemployed,0.39181089461717167
1675,1676,Medium,Fair,Unemployed,0.7390914219929531
1676,1677,High,Good,Unemployed,0.5088940700698802
1677,1678,High,Fair,Self-Employed,0.671587742938926
1678,1679,Medium,Fair,Employed,0.46073360024167387
1679,1680,High,Good,Employed,0.9868959453882975
1680,1681,Medium,Fair,Employed,0.5383949792869577
1681,1682,Medium,Poor,Employed,0.0973668937912211
1682,1683,Low,Fair,Employed,0.858761429838704
1683,1684,High,Excellent,Employed,0.2347544217249713
1684,1685,High,Fair,Self-Employed,0.0005979388347953085
1685,1686,Low,Fair,Unemployed,0.13702091003632066
1686,1687,High,Good,Self-Employed,0.42815517303011985
1687,1688,Low,Good,Self-Employed,0.36327279639889953
1688,1689,Low,Fair,Self-Employed,0.9052989990105155
1689,1690,Low,Good,Unemployed,0.5370413147419743
1690,1691,Low,Good,Employed,0.06022694490029745
1691,1692,High,Fair,Unemployed,0.3146289089351988
1692,1693,High,Poor,Self-Employed,0.7831614309236972
1693,1694,Medium,Good,Self-Employed,0.12384602670581746
1694,1695,Medium,Good,Employed,0.19012876631870568
1695,1696,Low,Poor,Employed,0.0778565196087696
1696,1697,High,Poor,Self-Employed,0.7378804151687424
1697,1698,High,Poor,Employed,0.013228812905293985
1698,1699,Low,Excellent,Employed,0.5024656497627655
1699,1700,Low,Poor,Self-Employed,0.8881913496613041
1700,1701,Low,Good,Self-Employed,0.8784158630449617
1701,1702,Low,Excellent,Employed,0.5445553246546755
1702,1703,High,Excellent,Self-Employed,0.7009353650179992
1703,1704,Medium,Poor,Unemployed,0.503345130606154
1704,1705,Medium,Fair,Unemployed,0.6455343564105223
1705,1706,Medium,Good,Unemployed,0.4014976105648763
1706,1707,High,Fair,Employed,0.41351653028995916
1707,1708,High,Good,Employed,0.2098976295862307
1708,1709,High,Excellent,Self-Employed,0.3523270542525393
1709,1710,High,Excellent,Unemployed,0.8529263838545813
1710,1711,High,Poor,Unemployed,0.14119906353718492
1711,1712,High,Fair,Unemployed,0.5081417186651943
1712,1713,Medium,Good,Employed,0.4781589235558441
1713,1714,High,Good,Self-Employed,0.19201608474003673
1714,1715,Medium,Poor,Unemployed,0.5311094963375276
1715,1716,High,Good,Employed,0.6254334501665935
1716,1717,Medium,Good,Self-Employed,0.8203240881472009
1717,1718,Low,Fair,Employed,0.3559577734706405
1718,1719,High,Fair,Employed,0.6888105035899871
1719,1720,Low,Fair,Unemployed,0.4259975194684281
1720,1721,High,Good,Self-Employed,0.2998975929945362
1721,1722,Low,Excellent,Self-Employed,0.7593108551502052
1722,1723,Low,Excellent,Employed,0.47130827457412117
1723,1724,Medium,Fair,Self-Employed,0.10986311374078295
1724,1725,High,Poor,Self-Employed,0.19934548947118313
1725,1726,Medium,Excellent,Self-Employed,0.5757858627744116
1726,1727,High,Fair,Unemployed,0.609812761548117
1727,1728,High,Poor,Employed,0.20214939922527075
1728,1729,Medium,Excellent,Unemployed,0.08975950056015713
1729,1730,Low,Poor,Employed,0.3972714728404597
1730,1731,Medium,Excellent,Unemployed,0.34283896480545073
1731,1732,Low,Poor,Employed,0.9658323197183326
1732,1733,Medium,Good,Unemployed,0.5466772648973117
1733,1734,High,Poor,Employed,0.5345592191563087
1734,1735,Medium,Fair,Unemployed,0.5993729928719863
1735,1736,Low,Poor,Employed,0.7598236584283884
1736,1737,High,Excellent,Employed,0.5020081977391821
1737,1738,High,Good,Unemployed,0.3140438069184325
1738,1739,High,Good,Unemployed,0.8726258854858964
1739,1740,Medium,Excellent,Employed,0.4237701199309234
1740,1741,Medium,Fair,Unemployed,0.44485243282754083
1741,1742,Low,Good,Employed,0.9172205918248628
1742,1743,High,Poor,Unemployed,0.43085827538227073
1743,1744,High,Good,Self-Employed,0.7963006634151322
1744,1745,Medium,Good,Unemployed,0.6013840706885634
1745,1746,Medium,Fair,Unemployed,0.7448250755299131
1746,1747,Low,Poor,Unemployed,0.4018762712367395
1747,1748,Medium,Excellent,Unemployed,0.4642039489521267
1748,1749,Medium,Excellent,Self-Employed,0.7493694366449569
1749,1750,High,Fair,Employed,0.59643395462566
1750,1751,Low,Fair,Unemployed,0.4826012356615207
1751,1752,High,Good,Unemployed,0.39577767966043076
1752,1753,Medium,Fair,Employed,0.2996686838414908
1753,1754,Medium,Excellent,Unemployed,0.7072789119056672
1754,1755,Medium,Fair,Employed,0.5109707430450621
1755,1756,Medium,Fair,Unemployed,0.35796119453276465
1756,1757,Low,Good,Unemployed,0.8390996987996115
1757,1758,Medium,Excellent,Self-Employed,0.938714635374035
1758,1759,High,Excellent,Employed,0.8555511234358725
1759,1760,Medium,Excellent,Self-Employed,0.3416411126906018
1760,1761,Low,Fair,Employed,0.497253886590878
1761,1762,Medium,Fair,Self-Employed,0.6141331761875181
1762,1763,Low,Good,Self-Employed,0.5554972801696314
1763,1764,High,Fair,Self-Employed,0.8514057478914739
1764,1765,Low,Excellent,Self-Employed,0.8475476330547363
1765,1766,High,Good,Self-Employed,0.16549977466365562
1766,1767,High,Poor,Unemployed,0.11910653587671627
1767,1768,High,Poor,Employed,0.21174586205241952
1768,1769,Low,Excellent,Unemployed,0.8365308907609035
1769,1770,Medium,Excellent,Employed,0.6669274474586807
1770,1771,High,Good,Employed,0.2650812843385726
1771,1772,Medium,Excellent,Employed,0.5275879732721657
1772,1773,Medium,Fair,Unemployed,0.8216415697789553
1773,1774,Low,Poor,Self-Employed,0.3027751282719672
1774,1775,High,Poor,Self-Employed,0.600583196987136
1775,1776,Low,Fair,Employed,0.7117779449909495
1776,1777,Low,Excellent,Employed,0.7276311376996887
1777,1778,Medium,Excellent,Unemployed,0.7211323573568237
1778,1779,Medium,Excellent,Unemployed,0.666685651892513
1779,1780,High,Poor,Self-Employed,0.24881902701993186
1780,1781,Medium,Excellent,Employed,0.33444252711810407
1781,1782,Low,Excellent,Employed,0.8131476551679849
1782,1783,Low,Fair,Unemployed,0.6583074395060619
1783,1784,Medium,Fair,Unemployed,0.8051168513161777
1784,1785,Medium,Fair,Self-Employed,0.8934047290879871
1785,1786,High,Good,Unemployed,0.3278839940182585
1786,1787,Medium,Fair,Employed,0.8624896218983009
1787,1788,Medium,Excellent,Employed,0.9205358851025547
1788,1789,Medium,Fair,Unemployed,0.6235191951741544
1789,1790,Medium,Excellent,Self-Employed,0.08540303016272166
1790,1791,Low,Excellent,Employed,0.6141862443190114
1791,1792,Medium,Good,Unemployed,0.42914949195832186
1792,1793,Low,Excellent,Employed,0.19495827149863054
1793,1794,Medium,Poor,Employed,0.06194651857898792
1794,1795,Medium,Poor,Self-Employed,0.7919356229637641
1795,1796,Low,Excellent,Employed,0.3828831472841835
1796,1797,High,Excellent,Self-Employed,0.4378998871429123
1797,1798,Low,Fair,Employed,0.10056273208344435
1798,1799,Low,Fair,Self-Employed,0.860798936915495
1799,1800,Low,Fair,Employed,0.33242669217436516
1800,1801,Low,Fair,Unemployed,0.09949466887296465
1801,1802,Low,Good,Employed,0.9700744566667069
1802,1803,Low,Good,Unemployed,0.7008656972438799
1803,1804,Medium,Good,Employed,0.45564954943987745
1804,1805,High,Fair,Self-Employed,0.2652085369968291
1805,1806,Low,Excellent,Employed,0.056224294850972245
1806,1807,Medium,Poor,Unemployed,0.16459927369957472
1807,1808,Medium,Poor,Self-Employed,0.34327548906444827
1808,1809,Medium,Excellent,Self-Employed,0.10236708458320931
1809,1810,High,Excellent,Employed,0.01602815645512312
1810,1811,Medium,Poor,Unemployed,0.6032130620995043
1811,1812,Medium,Good,Unemployed,0.3940901527745031
1812,1813,Medium,Excellent,Self-Employed,0.5817215274734767
1813,1814,Low,Excellent,Self-Employed,0.8798377479414679
1814,1815,Low,Good,Employed,0.7192344190441468
1815,1816,Low,Poor,Employed,0.3096917111051891
1816,1817,Medium,Excellent,Self-Employed,0.6697544512182478
1817,1818,High,Good,Self-Employed,0.18404477205021352
1818,1819,Low,Fair,Unemployed,0.20903703738592228
1819,1820,Medium,Poor,Unemployed,0.9955109680158664
1820,1821,Low,Excellent,Unemployed,0.14795833410940584
1821,1822,High,Good,Unemployed,0.13035313004326554
1822,1823,Medium,Poor,Self-Employed,0.4255056592718428
1823,1824,High,Poor,Employed,0.034431308573314556
1824,1825,Medium,Poor,Unemployed,0.08670656759564022
1825,1826,Low,Fair,Employed,0.6211863221940832
1826,1827,High,Poor,Employed,0.9353944896677987
1827,1828,Low,Good,Employed,0.4881175434337349
1828,1829,Medium,Fair,Self-Employed,0.9381811725247224
1829,1830,Low,Poor,Self-Employed,0.7008084180017403
1830,1831,Low,Excellent,Self-Employed,0.2048024090562095
1831,1832,Low,Good,Employed,0.31030711579169745
1832,1833,Low,Good,Employed,0.2827654570600986
1833,1834,Medium,Excellent,Self-Employed,0.6427774134799279
1834,1835,Low,Good,Employed,0.8018401684528059
1835,1836,High,Poor,Unemployed,0.8505042283285971
1836,1837,High,Good,Employed,0.21877170841087967
1837,1838,High,Fair,Unemployed,0.5930561899673576
1838,1839,Low,Poor,Self-Employed,0.4445735010694285
1839,1840,High,Excellent,Employed,0.924309567052558
1840,1841,Low,Fair,Employed,0.3693541300894323
1841,1842,Medium,Poor,Self-Employed,0.05739184368827355
1842,1843,High,Fair,Employed,0.6740378674249567
1843,1844,Medium,Poor,Employed,0.6647392049108463
1844,1845,Medium,Excellent,Unemployed,0.2823138342107202
1845,1846,High,Good,Employed,0.9339779741445192
1846,1847,High,Fair,Self-Employed,0.5079486919064082
1847,1848,High,Excellent,Self-Employed,0.5144896023120388
1848,1849,High,Excellent,Unemployed,0.7172618758657564
1849,1850,Low,Good,Unemployed,0.8643662664559733
1850,1851,Medium,Excellent,Employed,0.9667061400184606
1851,1852,Medium,Poor,Employed,0.8636410524171562
1852,1853,Medium,Good,Unemployed,0.11115087978331184
1853,1854,Low,Excellent,Self-Employed,0.8740136713087157
1854,1855,Medium,Good,Employed,0.5576886911854527
1855,1856,High,Good,Unemployed,0.4016968927597765
1856,1857,Low,Fair,Unemployed,0.857857783517489
1857,1858,Medium,Poor,Employed,0.1756720999559107
1858,1859,High,Poor,Self-Employed,0.009543353067226645
1859,1860,Low,Excellent,Self-Employed,0.9399243728857088
1860,1861,Low,Good,Employed,0.4567305928858403
1861,1862,Low,Poor,Self-Employed,0.8911400917935094
1862,1863,Medium,Fair,Employed,0.35188483434700646
1863,1864,High,Poor,Unemployed,0.7204567414627562
1864,1865,High,Fair,Unemployed,0.7658684256625315
1865,1866,Low,Poor,Unemployed,0.7744856031197909
1866,1867,Low,Fair,Self-Employed,0.41440839771849514
1867,1868,Medium,Good,Self-Employed,0.2902551053725294
1868,1869,Medium,Poor,Unemployed,0.761889894377484
1869,1870,Low,Fair,Unemployed,0.7919930334057097
1870,1871,Medium,Excellent,Employed,0.5096564508037607
1871,1872,Low,Poor,Self-Employed,0.3358163646415345
1872,1873,Low,Excellent,Self-Employed,0.05723669351680938
1873,1874,Medium,Good,Employed,0.2786943159285258
1874,1875,Low,Excellent,Unemployed,0.579829576047725
1875,1876,Medium,Poor,Unemployed,0.8236455947530908
1876,1877,Low,Poor,Unemployed,0.054966306839822066
1877,1878,Low,Good,Unemployed,0.4475518551060619
1878,1879,Low,Good,Unemployed,0.5104601313464413
1879,1880,High,Excellent,Unemployed,0.8696813233436628
1880,1881,High,Excellent,Self-Employed,0.3929093356048933
1881,1882,Low,Poor,Unemployed,0.9095953911109443
1882,1883,Low,Poor,Employed,0.937639779957902
1883,1884,High,Fair,Self-Employed,0.6101960089858345
1884,1885,High,Excellent,Unemployed,0.014196634471723701
1885,1886,High,Fair,Self-Employed,0.6883384115465648
1886,1887,High,Poor,Unemployed,0.9954215129254561
1887,1888,Low,Fair,Self-Employed,0.23671530584486977
1888,1889,High,Excellent,Unemployed,0.055706836115245184
1889,1890,Low,Poor,Employed,0.4983330282942372
1890,1891,Low,Poor,Self-Employed,0.10375634353585639
1891,1892,Low,Fair,Employed,0.9902851705849413
1892,1893,Medium,Poor,Employed,0.7721520276158381
1893,1894,High,Good,Unemployed,0.8957263555151146
1894,1895,Low,Good,Unemployed,0.5138665257132716
1895,1896,High,Good,Unemployed,0.8099787436834724
1896,1897,Low,Poor,Unemployed,0.7505984567441264
1897,1898,Medium,Good,Self-Employed,0.009087034951216322
1898,1899,Medium,Good,Employed,0.4455178144931612
1899,1900,Medium,Excellent,Self-Employed,0.7069563184934227
1900,1901,High,Good,Unemployed,0.5692064631294277
1901,1902,Medium,Good,Employed,0.6599934501353172
1902,1903,Medium,Excellent,Employed,0.26248500790059104
1903,1904,Low,Good,Unemployed,0.24399530235247224
1904,1905,High,Good,Self-Employed,0.550351278838751
1905,1906,Medium,Excellent,Employed,0.895555740873885
1906,1907,Low,Excellent,Employed,0.526094013251542
1907,1908,Medium,Good,Self-Employed,0.11953086954707781
1908,1909,Low,Fair,Self-Employed,0.04929449276441644
1909,1910,Low,Poor,Self-Employed,0.3156332153671523
1910,1911,Medium,Poor,Employed,0.006796548586111784
1911,1912,High,Fair,Employed,0.44471277685833577
1912,1913,Medium,Excellent,Employed,0.7863316553950405
1913,1914,High,Fair,Unemployed,0.7159846935417241
1914,1915,High,Good,Self-Employed,0.6768722758275765
1915,1916,Medium,Fair,Employed,0.9864874015717295
1916,1917,High,Fair,Employed,0.841622007542774
1917,1918,Medium,Fair,Employed,0.4173916240061003
1918,1919,High,Good,Employed,0.6771449666716692
1919,1920,High,Good,Unemployed,0.19909341993592566
1920,1921,Low,Good,Unemployed,0.5448010852760984
1921,1922,Medium,Good,Unemployed,0.27114225338058806
1922,1923,High,Poor,Employed,0.007391901444293025
1923,1924,Low,Good,Unemployed,0.39091742684116226
1924,1925,High,Good,Self-Employed,0.44439561845108055
1925,1926,Low,Excellent,Employed,0.3586613630264591
1926,1927,Low,Excellent,Unemployed,0.858322938878858
1927,1928,Medium,Poor,Self-Employed,0.6444850615205939
1928,1929,Low,Good,Unemployed,0.7015652656029423
1929,1930,Low,Poor,Employed,0.32937926930207573
1930,1931,High,Good,Employed,0.4441839479215043
1931,1932,High,Good,Self-Employed,0.29391676050493376
1932,1933,Medium,Excellent,Unemployed,0.6929202292247886
1933,1934,High,Poor,Unemployed,0.10441536949811803
1934,1935,Low,Excellent,Unemployed,0.9150984544900299
1935,1936,Low,Poor,Employed,0.5682686162687683
1936,1937,Low,Good,Self-Employed,0.2607087741328522
1937,1938,Medium,Good,Employed,0.8890006108146659
1938,1939,Medium,Fair,Employed,0.4446276579139047
1939,1940,High,Good,Unemployed,0.49200172943208276
1940,1941,Medium,Fair,Unemployed,0.12461338567832736
1941,1942,Low,Fair,Employed,0.4461704378126965
1942,1943,High,Good,Unemployed,0.45507563552038444
1943,1944,Medium,Poor,Self-Employed,0.10621382758845621
1944,1945,Medium,Fair,Employed,0.8997430784088717
1945,1946,Low,Good,Unemployed,0.8343247957493986
1946,1947,Low,Poor,Unemployed,0.4583634794263062
1947,1948,High,Poor,Self-Employed,0.8237463879508005
1948,1949,Medium,Poor,Unemployed,0.4350145943402234
1949,1950,High,Excellent,Employed,0.26511325041514877
1950,1951,High,Excellent,Employed,0.22032739343758256
1951,1952,Medium,Fair,Self-Employed,0.4885424664402571
1952,1953,Medium,Fair,Unemployed,0.4672609960075026
1953,1954,High,Poor,Self-Employed,0.43567206612229037
1954,1955,High,Poor,Unemployed,0.07527871665167363
1955,1956,Medium,Poor,Self-Employed,0.21986195636897687
1956,1957,High,Fair,Self-Employed,0.2600480402524339
1957,1958,Medium,Poor,Self-Employed,0.8211424247203473
1958,1959,Low,Good,Employed,0.5069996201433474
1959,1960,High,Poor,Unemployed,0.8582067909770298
1960,1961,Medium,Good,Self-Employed,0.9976722632646592
1961,1962,High,Excellent,Unemployed,0.9306722555623983
1962,1963,Low,Fair,Employed,0.07496004347001306
1963,1964,Low,Poor,Self-Employed,0.9744393106384753
1964,1965,Medium,Fair,Self-Employed,0.09177760647117583
1965,1966,High,Fair,Self-Employed,0.6473421343730912
1966,1967,High,Good,Self-Employed,0.2550934328323794
1967,1968,Low,Poor,Self-Employed,0.4391306608048505
1968,1969,High,Good,Self-Employed,0.09701821823708945
1969,1970,Medium,Excellent,Unemployed,0.4593436555939564
1970,1971,Low,Poor,Employed,0.4636220743434498
1971,1972,Medium,Poor,Self-Employed,0.6410861035821595
1972,1973,Medium,Poor,Unemployed,0.33823096731728486
1973,1974,Low,Good,Employed,0.6618107285744247
1974,1975,Medium,Poor,Unemployed,0.662232158329593
1975,1976,Medium,Good,Employed,0.315668481164066
1976,1977,Medium,Good,Self-Employed,0.10252919822780138
1977,1978,Low,Good,Self-Employed,0.8908321482896335
1978,1979,High,Good,Unemployed,0.8693523009923474
1979,1980,High,Fair,Employed,0.24465505460471304
1980,1981,High,Fair,Employed,0.9376614606165921
1981,1982,Low,Poor,Self-Employed,0.19249315063582706
1982,1983,Low,Excellent,Self-Employed,0.6310493932702206
1983,1984,Low,Excellent,Employed,0.6057537305209344
1984,1985,Medium,Poor,Unemployed,0.5464763610253764
1985,1986,High,Fair,Employed,0.7531188471796741
1986,1987,Medium,Excellent,Unemployed,0.18424865157267423
1987,1988,Medium,Good,Self-Employed,0.3965905743863297
1988,1989,Low,Excellent,Employed,0.04900464497127355
1989,1990,Medium,Good,Employed,0.9983187565709567
1990,1991,Low,Poor,Unemployed,0.5963464974967759
1991,1992,Low,Fair,Unemployed,0.7352285181015961
1992,1993,High,Excellent,Self-Employed,0.6869414350035103
1993,1994,Medium,Good,Employed,0.35248104694335114
1994,1995,High,Fair,Employed,0.30581351128366396
1995,1996,Low,Poor,Self-Employed,0.962732583861139
1996,1997,Medium,Fair,Unemployed,0.1056503454489307
1997,1998,High,Fair,Unemployed,0.3223248244694249
1998,1999,Low,Fair,Employed,0.7032772277324516
1999,2000,High,Fair,Employed,0.7475206367465048
2000,2001,High,Excellent,Unemployed,0.019167887524977778
2001,2002,High,Poor,Unemployed,0.03342357243550376
2002,2003,Medium,Poor,Self-Employed,0.7889270239488795
2003,2004,High,Good,Employed,0.6212265304801673
2004,2005,Low,Fair,Unemployed,0.21171437214797084
2005,2006,High,Fair,Self-Employed,0.9760860241995717
2006,2007,High,Poor,Self-Employed,0.23287914615181504
2007,2008,High,Poor,Employed,0.5936846199087332
2008,2009,High,Fair,Self-Employed,0.9116329137084755
2009,2010,Low,Good,Unemployed,0.9840894639665142
2010,2011,Medium,Fair,Self-Employed,0.9061375361274794
2011,2012,Medium,Good,Self-Employed,0.25232274426374524
2012,2013,High,Excellent,Self-Employed,0.8787465236769298
2013,2014,Low,Poor,Self-Employed,0.20562148769934108
2014,2015,High,Good,Employed,0.6839751299151413
2015,2016,Low,Poor,Self-Employed,0.3037350462250994
2016,2017,Medium,Excellent,Unemployed,0.5745821975518796
2017,2018,Medium,Good,Unemployed,0.10722239420848745
2018,2019,High,Fair,Self-Employed,0.7336428403644485
2019,2020,Low,Poor,Unemployed,0.16493402685273106
2020,2021,Low,Fair,Employed,0.22939350215438203
2021,2022,High,Good,Self-Employed,0.1027682426497818
2022,2023,Medium,Poor,Unemployed,0.8909738846907038
2023,2024,High,Good,Unemployed,0.4247833415241863
2024,2025,Low,Poor,Employed,0.6917776391419823
2025,2026,Medium,Fair,Self-Employed,0.6856517492651993
2026,2027,Medium,Good,Employed,0.24361479198219427
2027,2028,Medium,Good,Unemployed,0.7806993041716287
2028,2029,Low,Fair,Unemployed,0.4301427320968263
2029,2030,High,Excellent,Self-Employed,0.5734318253556611
2030,2031,Medium,Fair,Employed,0.9404971985130107
2031,2032,Low,Poor,Employed,0.7374314414271221
2032,2033,Low,Excellent,Employed,0.26799726688437797
2033,2034,Low,Poor,Unemployed,0.1625612059314151
2034,2035,Low,Good,Employed,0.7193881555748203
2035,2036,Low,Good,Unemployed,0.29955631961489726
2036,2037,Medium,Poor,Unemployed,0.8230035744469347
2037,2038,High,Fair,Self-Employed,0.4051971425753297
2038,2039,Medium,Fair,Employed,0.016912799921607324
2039,2040,Medium,Fair,Self-Employed,0.17735136165974286
2040,2041,Low,Poor,Employed,0.076795684286734
2041,2042,High,Fair,Unemployed,0.9654486346006212
2042,2043,Low,Excellent,Employed,0.7951102825267247
2043,2044,Medium,Poor,Self-Employed,0.3443080333199593
2044,2045,Medium,Excellent,Unemployed,0.2994231248031066
2045,2046,Medium,Fair,Unemployed,0.8159557894152066
2046,2047,Low,Poor,Employed,0.09252855436671914
2047,2048,Medium,Fair,Self-Employed,0.6296835952592029
2048,2049,Low,Good,Unemployed,0.9061009286804258
2049,2050,High,Good,Self-Employed,0.2814773024509194
2050,2051,Low,Fair,Unemployed,0.6579494857816259
2051,2052,High,Excellent,Self-Employed,0.9287634212054924
2052,2053,Medium,Poor,Employed,0.48313464556549945
2053,2054,Medium,Excellent,Employed,0.7318727372865008
2054,2055,High,Good,Unemployed,0.7528474750913839
2055,2056,Medium,Good,Self-Employed,0.3615401877629566
2056,2057,High,Good,Unemployed,0.034403208453458234
2057,2058,Low,Fair,Unemployed,0.34476976689987415
2058,2059,Medium,Poor,Employed,0.8136088133673559
2059,2060,Medium,Good,Self-Employed,0.9102166549666445
2060,2061,Medium,Poor,Employed,0.6437198063249459
2061,2062,Low,Good,Employed,0.21150674928176805
2062,2063,High,Poor,Employed,0.5060446924118366
2063,2064,Low,Good,Unemployed,0.19234636315391507
2064,2065,Low,Good,Unemployed,0.34337778957457255
2065,2066,High,Good,Self-Employed,0.019972932578028124
2066,2067,Medium,Good,Employed,0.5251538941116284
2067,2068,Medium,Fair,Unemployed,0.4226866196574257
2068,2069,Low,Poor,Self-Employed,0.8779783824996591
2069,2070,Low,Good,Self-Employed,0.3829030140372458
2070,2071,Low,Fair,Unemployed,0.8299395932124434
2071,2072,Medium,Poor,Employed,0.7389304553494722
2072,2073,Low,Good,Self-Employed,0.052907433270664384
2073,2074,Medium,Fair,Unemployed,0.6268026300648439
2074,2075,Low,Good,Unemployed,0.48018351526188785
2075,2076,Low,Poor,Employed,0.2909993895646631
2076,2077,Medium,Fair,Employed,0.4511300697978414
2077,2078,Medium,Good,Unemployed,0.4923670487012489
2078,2079,Medium,Poor,Self-Employed,0.21772489879890222
2079,2080,Medium,Fair,Employed,0.33540681349634693
2080,2081,Medium,Fair,Self-Employed,0.9348930465545086
2081,2082,Medium,Fair,Self-Employed,0.1293806169667009
2082,2083,High,Excellent,Employed,0.9299355940740857
2083,2084,Low,Poor,Employed,0.7779849715709368
2084,2085,High,Poor,Self-Employed,0.46830059145638514
2085,2086,Low,Poor,Employed,0.7104218150124118
2086,2087,Medium,Good,Employed,0.382053882511057
2087,2088,Medium,Excellent,Self-Employed,0.6664073046949189
2088,2089,Low,Good,Self-Employed,0.4298446697431554
2089,2090,Low,Excellent,Unemployed,0.9644882250238542
2090,2091,Low,Fair,Unemployed,0.9728441586600224
